feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,score,pass
0.25292702931094113,0.7568090378035013,0.09476024987267595,0.7889145237289279,0.4037372949063158,0.14219685683609962,0.8357935869248835,0.5399091351903486,0.22618558326202365,0.09277710548631612,42.60570254128548,0
0.9972236061278217,0.17958336056991042,0.45875044002865584,0.17209850685999317,0.1522465037725257,0.9318038643675401,0.24436271006693588,0.8905102785870558,0.013153230225064205,0.4338206319923257,56.172438931383226,1
0.2029698290293006,0.4421806499495743,0.00861913848362672,0.6187149966389779,0.8458058212933843,0.46703940785876874,0.5570142525261167,0.3954905646475829,0.013824661304294827,0.21376647927408388,27.743745395721565,0
0.2551062101972773,0.9241502723976035,0.8221740427359036,0.30211908580772506,0.0144443076782802,0.34113086480840193,0.81868951784626,0.9548855189764515,0.8661146644577483,0.5523300888775471,57.39342829261452,1
0.3616755796102258,0.940419005789506,0.41209024546425643,0.649838423589467,0.031093055330296604,0.7629284431498108,0.2194911015295653,0.9165740231970024,0.022666729175314537,0.33279779770263107,57.41978250327402,1
0.052416633446345284,0.14617005725364984,0.43076189915830354,0.8964157087548222,0.5817543852578272,0.8586124879126635,0.4025707824150109,0.8318381268193531,0.28908799817483943,0.03923134212510393,24.061162126177603,0
0.827886321542554,0.4896625796356494,0.5833063286301233,0.8700384219031105,0.7467885106183109,0.3145673386121304,0.05328155065397833,0.23472945270722978,0.9641030821113943,0.7300555358624888,68.17184104240522,1
0.3822448620888055,0.6487554708186252,0.778714360603875,0.044716477667053,0.8106024486046971,0.4680152529317265,0.09726823702239396,0.7929069493660155,0.5025775935297832,0.9016600657889644,50.773910596859004,1
0.13598787475776997,0.32354006094151067,0.12350000223921531,0.6644247563375358,0.15427046334911299,0.03831740391876992,0.6845425097775402,0.32203384881854125,0.20882112055183966,0.08391847197405367,24.259964426715786,0
0.9878500744014639,0.43929137287709197,0.7758338235457671,0.8617638883273151,0.5189625890673254,0.4086594342545752,0.37884940908304887,0.42923764584974267,0.8011763951337172,0.9407340668374683,76.82705951655981,1
0.8946754754121586,0.05890978294566962,0.04884408371769622,0.7829257641046964,0.2516548742956447,0.11007459781732254,0.12436534344905481,0.3520066727352552,0.9085249652869724,0.6196914370406691,46.360451820257325,0
0.8704830323635502,0.9819104997282222,0.03870916483906417,0.8239600399515937,0.9452197354772658,0.1576199956443155,0.5592937343910288,0.9647672950372738,0.33428092612670646,0.9645481923113576,73.29041998268589,1
0.2762928578073136,0.813763869003134,0.8352326267435125,0.11627700715086753,0.23554998012833428,0.7736825484864043,0.5502090569174783,0.43583130420744287,0.36377013570557304,0.40200650378736924,53.3320529887655,1
0.9892703663050886,0.3152727479748656,0.6625507121031359,0.00875765419268848,0.95123723542198,0.8101915008084598,0.34720856043866843,0.5454898337648313,0.6270193349386519,0.0956116994477112,62.36758787543911,1
0.4497960890321383,0.008409734906204003,0.47092852877583324,0.3339603989609877,0.8379461444596326,0.40615801810340024,0.17990955021595967,0.9793266483117887,0.0343339489501272,0.9877259430411094,31.002310173598197,0
0.5095114636724908,0.46888847615739215,0.7247417145837389,0.8836585379046497,0.8671270552517719,0.9365406852276057,0.5181699878932338,0.6226009137149101,0.13774901640171522,0.7273288741359605,57.77853250234267,1
0.08345960573805056,0.21752958339459882,0.5456065610743741,0.31406762797264753,0.5426622513184913,0.6771842072716715,0.07024646733705386,0.3597049708063156,0.8924062918299609,0.21401965867589023,23.917079232573943,0
0.8827788885010509,0.9571105226256124,0.6537415852447824,0.3911985927407208,0.6176908522692318,0.6180566747305473,0.44222872152201,0.6127905178816028,0.9290568708054193,0.4204167838234243,81.01128885111326,1
0.1685791038560429,0.7872752472816545,0.09927226029644365,0.2774565027400082,0.16523902997148,0.8544616053945807,0.3382155453236466,0.7265448768348735,0.2722648785650237,0.24626686972435807,35.121431806020304,0
0.24682664824182288,0.08270167126070027,0.42038215307380133,0.4430349933913148,0.3723944336731658,0.05590570246562454,0.21771573433470426,0.19223648062399068,0.4798151830279721,0.9402395260172154,25.1921090628831,0
0.12188785366513155,0.14119573414331887,0.834117287678027,0.9580484908356344,0.5466007488904085,0.36237834208051534,0.6148276065390502,0.4133558746418331,0.6921879139486757,0.8714838033908016,35.374216832821716,0
0.8203854008303693,0.8365935545277012,0.47796474857591353,0.0651084985422431,0.5040462236606486,0.10039959604756366,0.09816751030466087,0.39912248923818916,0.7008659551924478,0.6918579183467798,68.12360262598652,1
0.7120916210103285,0.3475078288861778,0.8484954783138599,0.9759027928855984,0.7260390277260045,0.009912612813721688,0.24507619542489312,0.7805401454699712,0.22268601620423445,0.9254239318608015,65.63783720213165,1
0.31919171982537087,0.20922196249445046,0.46895713120306726,0.7673516222668025,0.02409066917864966,0.05550253621748902,0.3769751961405877,0.36475654699020965,0.6829627913798657,0.6836156410097199,36.096986514577715,0
0.07874870601960027,0.5589561315744712,0.22858890620572725,0.5595686662453234,0.6530834299394311,0.17855925147648988,0.2300332452417143,0.06710365784766414,0.4836052549280154,0.30708312838691443,30.086096974585928,0
0.2492186131552825,0.6585906297411221,0.07420873015882057,0.8564135281724208,0.6351007352545082,0.6305750043041927,0.4631028368748501,0.7643612318174493,0.2341606298175105,0.15715177340624842,39.77477330334559,0
0.4275114871395589,0.7005211229488835,0.6258028976271296,0.8202645144251661,0.05272651954155383,0.7398823961893639,0.870139390854493,0.8362640143216298,0.5224910887397416,0.8314565783789868,58.834796270843114,1
0.19195241954332543,0.7783490283771775,0.9975319324709001,0.8223403926664637,0.254002797056879,0.5047884578752153,0.46027211542433144,0.36731527105334894,0.142113904520894,0.5881020910858877,59.20261020913099,1
0.4214721399497161,0.6292375488621702,0.7786235536282281,0.25961412028109443,0.5998249763886301,0.37077367692936414,0.9776047893882607,0.6889359460758234,0.8749250724587,0.2814543086047767,53.90462433922926,1
0.7280723312561951,0.5836953537154962,0.9490737530130918,0.32921224485882117,0.9250675196718392,0.3940703194690097,0.8792469354928438,0.15544822862437901,0.41180867121756526,0.3705544328840712,68.90735137056274,1
0.6628272133362462,0.32544252834925447,0.9780907236095139,0.7872194955467192,0.7124701260742219,0.17206957266261957,0.5505729800133691,0.3325473896393468,0.653755866815818,0.06870569419658257,63.71037381158495,1
0.9513535980825653,0.2573660304765639,0.5260895915589973,0.5949553095780695,0.9648209965019885,0.8877830233383018,0.17641876992127903,0.33408913681449237,0.9129911671833192,0.6236309987761792,62.24646976456016,1
0.8528625968815897,0.219783807792992,0.40676164324742614,0.06312333813666515,0.2629613788948969,0.7951634418024408,0.1634712742918324,0.5328656001695024,0.5965648789025813,0.07561271827155858,49.474484355368524,0
0.3406223826664465,0.48028067606846514,0.8239738375383555,0.1492708572576017,0.6598595667432464,0.8331329325570048,0.2540430836114438,0.6046249748451564,0.44674080715189746,0.10402437159258882,46.00550091205494,0
0.47574697428020796,0.9780478778990582,0.4101573553721911,0.44875537873908633,0.7208471522470002,0.42471712416605245,0.5124111951852826,0.9539058729901908,0.9378452898448026,0.3086463659735579,61.06201620301475,1
0.41531108666512395,0.2314237680441159,0.8035969870365799,0.31026045099667343,0.6001274423865057,0.3852821214970501,0.19567300884952576,0.7188295384326677,0.07572424437617997,0.7330424677120104,42.72970075862677,0
0.9335031598094676,0.9362351646626863,0.3188492705769621,0.4312309929309507,0.801429540233332,0.7796308218409168,0.1405263642777328,0.8909103565589424,0.4206012960631712,0.9402410906026694,76.11647667310805,1
0.5237122828150701,0.6887422281608233,0.3082278896945271,0.8860842651232644,0.09382621086780696,0.1552453566013403,0.6788654297991642,0.27663112775337106,0.4226848307305098,0.9221185677078056,56.636158602550694,1
0.9263893605437148,0.5935134242590074,0.06793772063072556,0.3017822262417228,0.5292653592914021,0.5243724205668926,0.08292626185058516,0.6643750861048877,0.8719182325671175,0.5161626750565287,59.23755382455056,1
0.9789151476117284,0.41820275759018677,0.480470636218313,0.30019644710080784,0.4730708388143384,0.2188451193064408,0.7653952054409675,0.8507238326222771,0.5278655368833975,0.6200044597411387,64.31406582754909,1
0.45551659353187635,0.9976193303793096,0.5629371365473449,0.2159781170981434,0.1286524443854874,0.3604151668472303,0.5130782478314705,0.4093405591261219,0.11706040973772058,0.7651551501453172,61.56776755458267,1
0.5074703025812365,0.8756500160094529,0.7302997608807819,0.30408373848641956,0.4717327313668279,0.3125648398597445,0.04227151622659531,0.4685964375093794,0.6717128013427505,0.7079315015586611,64.21514518601288,1
0.14027539246479914,0.7486103250788109,0.14718902571467474,0.4131989536562489,0.6363001217134346,0.8453663959115537,0.43382147806936666,0.969138416899966,0.8306163122167379,0.7817449185875396,35.14509550181227,0
0.02710838527714854,0.17719431911610029,0.00017903728826385024,0.4200148465538711,0.9395844029750946,0.5327039037337733,0.06044077176512741,0.0621415786739139,0.21803723610236492,0.9499671074984206,10.603894195872938,0
0.7796673458335491,0.03422527074218029,0.4156577686243841,0.4509302216035014,0.7061953737790175,0.33807420374741814,0.8986643490852716,0.5536524207482527,0.7461657381073392,0.6554489520389218,45.03590954413007,0
0.600449506009037,0.88979396587896,0.06993924284148223,0.0491120191219695,0.5499497558968718,0.005228026837258093,0.32757871724517906,0.36248450126891363,0.8190450755129242,0.09210055252339644,52.60170426477963,1
0.9797991950366345,0.4520198839577949,0.8366673490635697,0.4484992981440722,0.8267386727897029,0.3133997085073351,0.7070287840652265,0.8150713697239613,0.5866412231071964,0.667811877647064,73.97090428291135,1
0.3412344252165299,0.688625187541152,0.4368285927316802,0.47328332586550637,0.16280490210060705,0.9999117346060001,0.5966507167781975,0.40446972897024613,0.6159432676955786,0.11371955092043051,47.77753774818443,0
0.03889395842836085,0.512518805646836,0.054643726712359286,0.506057610313863,0.9425792734674097,0.09493621057016166,0.5945746971221572,0.7756619459858954,0.4849228048863453,0.4886801530292799,23.08477314392533,0
0.4426178683555603,0.13511495590798195,0.8660261167179517,0.256623550343672,0.43261713633307297,0.8327756886536524,0.34414296036133163,0.1899157231770664,0.3613017271169351,0.4441450089879513,41.64492124925763,0
0.11748038468495503,0.02681002602879945,0.48022648149308766,0.676891972193203,0.6936512868613054,0.29926166463454684,0.952836709322336,0.6978528848438985,0.9381610159948649,0.5543855889049357,21.87696552005597,0
0.2704300705398097,0.869702338580998,0.6455992675741932,0.5737054314260791,0.7851172725413794,0.5454613973767349,0.6293977818396622,0.7418994402609338,0.1773655890905257,0.5731346527621072,55.55731264476699,1
0.8171624377075466,0.348740038364862,0.5427027377179431,0.690777228408693,0.7871828535433585,0.3260353039421835,0.527921523398613,0.7174547782736799,0.9018678642055278,0.8137991913848909,60.910525697693515,1
0.786694501512025,0.17781231216074356,0.9521276960987863,0.11214185187404357,0.68192474168892,0.967690468482454,0.051251106372133814,0.8411156242033747,0.8383778142485644,0.45917098551257496,56.96612186601947,1
0.5710544655099559,0.156661879280112,0.3175316153312693,0.5404587546672477,0.9459745360539855,0.4823377927487522,0.8347544242278424,0.15517827819813623,0.06696625780034737,0.806485643364821,39.297254852099464,0
0.4029528435674896,0.7194622530427908,0.3328294588881272,0.47845079215092357,0.48681251837846906,0.9954354209597129,0.4309217217140964,0.7092677030236866,0.792402617271488,0.4813006395523468,49.14307843325509,0
0.5517036542978223,0.5363691203611295,0.3919402488184779,0.6111731975107442,0.010717292003080359,0.5458806494614672,0.4329102580281543,0.8632731505601658,0.279283544600645,0.5288374737209078,52.10975673422378,1
0.38345120896178,0.22340090440083082,0.2440105071544484,0.2155803101966819,0.38117673822441556,0.27875862804036955,0.2932705718605987,0.44912397411135396,0.3170360131421017,0.7693601521106302,29.076088735551913,0
0.5917803068630264,0.10565922747703205,0.823906572957331,0.005583300835111604,0.18364494604804915,0.28034059274496104,0.35686842009978903,0.029731282184681795,0.1284787001922021,0.23027581574669997,43.37495356632976,0
0.8597814682192967,0.8600880485912329,0.7341899782441489,0.4149312744829293,0.17575240226694666,0.2597688040317915,0.956572785647488,0.6710508019644729,0.58569651826701,0.7234123911221089,79.02701249622113,1
0.9921364034578084,0.9878082654149086,0.8263357867000981,0.9951341770677994,0.3313822054569856,0.5021875376738323,0.7439229298702781,0.9569493201002371,0.7745157005281501,0.9766318070007234,95.79776160543955,1
0.7785761750652872,0.2608623307208323,0.7264256117645155,0.07191649052465887,0.8353517475253525,0.5617336001082501,0.6091127170928072,0.055225391838120474,0.08614516109063541,0.5557736171498768,54.216594064773346,1
0.8152965508212655,0.2648172070143735,0.8475475435609344,0.39142151902517164,0.5343485835931123,0.8606706931307064,0.8480508335357849,0.9054347732507632,0.11763383140827766,0.3835631774576336,61.42154430475223,1
0.6243660312796987,0.17257470064061187,0.5188527645919777,0.9426046713690419,0.481716839396219,0.6232565156423829,0.7039605636136881,0.7471459568289963,0.1656805648070413,0.05638783506189493,49.954984275936276,0
0.031747849777100434,0.20054112086260834,0.11233247482166975,0.9477512308609133,0.027542605031672163,0.8537656500474488,0.0760666268333422,0.8513957825636351,0.2943223566875989,0.4639302281919506,19.010309422004795,0
0.8918031568451036,0.4556188916435583,0.6037620771954427,0.7571167647118437,0.7970301817113578,0.19293741456256508,0.14675871970203014,0.15266723248416014,0.5851846449960952,0.8819800040517387,68.98710221413819,1
0.6456747171227949,0.5995731834475367,0.7835387225967899,0.14465544818927323,0.21452753178476613,0.10041805753214861,0.7287857990079863,0.012192976065371952,0.9500589561942547,0.3356081664943996,60.931513122166436,1
0.6408190655401663,0.9576181422176644,0.5108332060591466,0.28692232040997423,0.9570226565321119,0.5187591046889564,0.23693799222389167,0.16101492576447374,0.4182464783024754,0.8412752348809328,67.44719421341927,1
0.8079863067889527,0.3959047570782962,0.23833612555016892,0.8271297059120807,0.6234753001837571,0.24352636207844025,0.034863820711298565,0.49128482877929724,0.28140314976197445,0.019567008763012317,57.23461455403118,1
0.36214547401611696,0.3362932178861442,0.7066942764320877,0.3151106263450473,0.39732899182552917,0.671188177330877,0.23333724572927472,0.6001200561908155,0.45642316993183774,0.14414276809417992,41.859607289321225,0
0.38376811931782673,0.500790984062284,0.6114915161077352,0.7287186275593668,0.25604445533964204,0.6420758995399387,0.45499207056314384,0.37119583247514654,0.3255389114024162,0.8754007019339901,49.891470892329956,0
0.03498447469294397,0.3033490351762156,0.8275015624139976,0.9810245860935002,0.04197990087757475,0.8793375381387205,0.06640738848046135,0.018765503364200464,0.02940042144311583,0.8584206829842037,36.86012715221918,0
0.3113395533136395,0.816573148939179,0.3355493240729305,0.5706281294117908,0.21932580647470157,0.010807650447195227,0.5333698321007283,0.47643277454468547,0.31530604927195205,0.3725063819539891,49.36804437629746,0
0.841783263826732,0.0012033385195445723,0.29725131664615734,0.309953459463008,0.1124693878119496,0.8785960799777243,0.16655149236851707,0.06321004182915535,0.25947956641864556,0.5933732902371442,42.75199163620885,0
0.32188115456143407,0.5409545368374781,0.6983139507549927,0.9660632807723234,0.7127746920592207,0.5972220841795088,0.9889296184761402,0.8050205340660633,0.8669266671875526,0.6583403902718012,52.7307941104048,1
0.053474824671538745,0.4327645150576649,0.4035208458175207,0.6162702777877579,0.6721406860302781,0.5411933290073221,0.2689005111849566,0.14324487074117997,0.4704267291411942,0.5257430706199809,29.355048132819494,0
0.44114094773960255,0.37836832273383103,0.015920836735211386,0.21708270189919,0.22319634409992184,0.43749585837598715,0.48968039335039804,0.8314606955374517,0.932135937033173,0.8595557151925827,31.485931345295164,0
0.7761429301362281,0.6600634440096065,0.16861739658716435,0.283844882503268,0.5355522295783873,0.6080537841955772,0.113471194985728,0.6160100275019306,0.5860020130139063,0.2812423546375652,57.0584172825133,1
0.8666888388536073,0.4147466238150257,0.6395422523810513,0.49011239663437733,0.4998623920209838,0.45365409722278593,0.9296244496262511,0.07533116109325033,0.31951373530042937,0.06168757878559972,64.80192128255986,1
0.6712705032917917,0.3971466208319575,0.4530533362492507,0.38947708120672186,0.9268335288236319,0.18919050108798574,0.041017845891195615,0.3781194398638932,0.6678857856414933,0.846254774593573,51.72105629368262,1
0.23504580625334526,0.2614663111699034,0.06798038840247878,0.537299497725569,0.8236779315245274,0.30903206058863064,0.5824814756259297,0.7062933908419244,0.1945814769298171,0.5994195794712576,23.97842433053618,0
0.24369179208699276,0.41847326795167605,0.6711291805076981,0.4486152422023364,0.8915433374303265,0.0034103347821213825,0.4736969923515575,0.0050014531749502655,0.998289029422381,0.10352208534161766,40.21060575420732,0
0.4259822667303528,0.8386608899768353,0.6065273870593731,0.7425720485392999,0.273441572858371,0.7842218654739596,0.573103810085576,0.009388668495061592,0.43374374458504794,0.5598826702676551,61.75538559509963,1
0.5275446732391609,0.3703866005761103,0.11216406749236041,0.7416087267795548,0.8571637823830847,0.578027324699738,0.43774806065313054,0.11101764471090814,0.5210501507425768,0.037050239730745615,41.872753564492506,0
0.7800835155264705,0.45671617963956623,0.5879283347374019,0.6210124533882363,0.7537146994586591,0.7090845073752758,0.6523910237179886,0.047189220605557525,0.31316260198415025,0.3831605420205275,62.87351723887622,1
0.370627696328231,0.6171591423907165,0.8087022628786875,0.6885251981485515,0.10903979524353657,0.8550471650588162,0.4404054597347963,0.2017617303119298,0.8181228175081257,0.33938857090465546,56.39917936391,1
0.8810190756638615,0.5959093901117906,0.34899176661063147,0.18214911723109073,0.7931150195036639,0.38786164546041146,0.524188887507909,0.40531866082172674,0.08373972304820354,0.5355666916693222,61.91937123443171,1
0.8048577875529124,0.6026538075943919,0.9174470463855728,0.25195922910645807,0.43025794018466457,0.020022610513410477,0.1727993786111447,0.38316161169593355,0.10552171142179112,0.23057807942193675,71.14245894872428,1
0.36085161385710407,0.04284197907759746,0.0343823900161897,0.8242768963032583,0.7991723861576882,0.8333130984852721,0.4110258781198014,0.7377534235761738,0.7005820370378343,0.960963901857855,24.649740689968464,0
0.18143733798177408,0.9478151603363117,0.41585126335677525,0.9074099627850246,0.3320256291894981,0.07277954950825061,0.78900730597882,0.411981011034665,0.16883302789268417,0.09966752253265176,53.083073224346066,1
0.7299009970406851,0.1595533084729608,0.752933993049306,0.1625331146570722,0.9641927169359993,0.8776804737094855,0.9958241621824604,0.7836790435838186,0.15836101929040103,0.2033587422200388,50.66665014337307,1
0.37910306096657564,0.2254508419001,0.18903687364912414,0.14761585698782842,0.7961234578106016,0.7164113860750122,0.12898692711005189,0.08131561521800357,0.0021190730276406944,0.712713722531841,27.184543738526795,0
0.1691705512895132,0.511294134268942,0.5534791935027925,0.0837959338481904,0.1632504114805322,0.3566961519721049,0.12383831089022945,0.42135882963259885,0.6920341060675331,0.8010086473867769,34.01318928818654,0
0.12210166190950267,0.3683060631456405,0.5115959151017118,0.7174157854480311,0.924541088583912,0.02437466538876021,0.8988673803327035,0.3668414206809282,0.11610011031154066,0.623910069583396,33.33932452726387,0
0.9879390084390833,0.8028747746335795,0.6792887892439106,0.22784948064160804,0.42692897243386596,0.8171808223444671,0.9627882386057508,0.6289109796435832,0.7351510687589363,0.8427644505707969,79.468074167865,1
0.6557544281762756,0.1855984302730046,0.463993803696922,0.6567491342418749,0.8363871156011298,0.17063928086161684,0.4088957988534889,0.04195090569928117,0.11220937275357568,0.1682208794188742,47.64549745159835,0
0.9321140883903947,0.9058007461658574,0.18634518647409903,0.5040976173517829,0.5939544709492086,0.44235684155046884,0.827410729844354,0.046925798669274044,0.10648851917640156,0.953325647102614,73.22646582359131,1
0.0652509467858653,0.8020036971321998,0.25613650578508407,0.4075422352152225,0.41365165535428483,0.48747590859389767,0.9045929004233185,0.2987583324486943,0.8130176085724541,0.9161588966916812,35.86830125325451,0
0.464077276891281,0.5104067821154495,0.45511595886731293,0.6165249607407202,0.2935505967748002,0.21826149673877315,0.16439740056453622,0.37447004234120074,0.7197867895868104,0.6244429369290994,49.142863323868184,0
0.9000683517001997,0.35045002419633553,0.6730641480908202,0.6171774288140616,0.6499261048264084,0.8787179630679128,0.5250747953973224,0.6389754696978599,0.3482100141018777,0.2105952620151189,66.14929204385508,1
0.375760797451527,0.4656830437753684,0.772084198864701,0.34655899002282453,0.5719833670151279,0.527354449643238,0.24372957833534636,0.5850867547555071,0.3531311882114274,0.3649310287030567,47.9081970888444,0
0.5242689622739928,0.12056243364600794,0.6772310820102575,0.3731787170032126,0.3879965318492774,0.8808535803199367,0.04456974011486814,0.6682042044458475,0.6608212155625314,0.8391458705944957,41.86404031057723,0
0.4006632420636035,0.45994321839870933,0.6233788363274396,0.022671630186840375,0.6588117172599979,0.6058757001938769,0.7642537467451842,0.3335935299487546,0.5102747413479725,0.3748615843437757,42.51911926292261,0
